isbn,authors,original_publication_year,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,to_read_count,author_nationality,age_group,main_genre,sale price,avg_sale_price
,"Allan Pease, Barbara Pease",2004,The Definitive Book of Body Language,eng,3.97,13328,16424,805,,Australian,Adult,non-fiction,,4.607142857142857
,Tammara Webber,2011,"Between the Lines (Between the Lines, #1)",eng,3.71,25991,26500,1484,,American,Young Adult,romance,,4.6415094339622645
316881791,Farley Mowat,1963,Never Cry Wolf,eng,4.19,17045,17863,803,,Canadian,Children,historical,,4.238181818181818
031612852X,"James Patterson, Michael Ledwidge",2010,"Tick Tock (Michael Bennett, #4)",eng,4.03,17189,20266,1181,,American,Adult,thriller,,5.038157894736842
184724954X,Michelle Moran,2009,Cleopatra's Daughter,eng,4.11,16532,20935,2125,,American,Young Adult,fantasy,,4.6415094339622645
684859734,Kathy Reichs,2002,"Grave Secrets (Temperance Brennan, #5)",eng,3.98,21460,24302,696,,American,Adult,thriller,,5.038157894736842
345548485,Kevin Hearne,2014,"Shattered (The Iron Druid Chronicles, #7)",eng,4.28,15133,19786,1112,,American,Young Adult,fantasy,,4.094285714285714
765316986,John Scalzi,2008,"Zoe's Tale (Old Man's War, #4)",eng,3.73,15971,19734,1314,,American,Young Adult,fantasy,,4.094285714285714
1416543791,Brad Thor,2007,"The First Commandment (Scot Harvath, #6)",eng,4.22,14833,16540,375,,American,Adult,thriller,,5.038157894736842
7144350,"Oscar Wilde, Merlin Holland",1908,Complete Works of Oscar Wilde,eng,4.45,10835,17952,320,39.0,Irish,Adult,fantasy,,4.827571428571429
,"Cook's Illustrated Magazine, John Burgoyne, Carl Tremblay",1995,The New Best Recipe,,4.2,15971,16006,243,,British,Adult,non-fiction,,4.607142857142857
399171622,Renee Ahdieh,2016,"The Rose & the Dagger (The Wrath & the Dawn, #2)",eng,4.2,26503,29059,5261,,American,Young Adult,fantasy,,4.094285714285714
553418297,Peter Clines,2015,The Fold,eng,3.82,13519,15688,2044,,American,Adult,fantasy,,4.827571428571429
1250022088,Louise Penny,2015,The Nature of the Beast (Chief Inspector Armand Gamache #11),eng,4.21,14695,18127,2411,,Canadian,Adult,thriller,,5.038157894736842
60520620,Laura C. Schlessinger,2003,The Proper Care and Feeding of Husbands,,3.71,13465,14384,1867,,American,Adult,romance,,4.530333333333333
1595542884,Ted Dekker,2009,"Green: The Beginning and the End (The Circle, #0)",eng,4.03,17315,17839,609,,American,Young Adult,fantasy,,4.094285714285714
,Yana Toboso,2007,"Black Butler, Vol. 3 (Black Butler, #3)",ind,4.53,16682,17648,226,,French,Young Adult,fantasy,,4.094285714285714
1401229697,"Fábio Moon, Gabriel Bá, Craig Thompson, Dave Stewart, Sean Konot",2011,Daytripper,eng,4.31,17679,18567,1725,,Brazilian,Adult,fantasy,,4.827571428571429
307266761,"Orhan Pamuk, Maureen Freely",2008,The Museum of Innocence,eng,3.69,12685,16600,1809,,American,Young Adult,romance,,4.6415094339622645
399184511,Brit Bennett,2016,The Mothers,eng,3.87,19784,22382,2875,,American,Adult,romance,,4.530333333333333
385031149,"Johann Wolfgang von Goethe, Walter Kaufmann",1832,Faust,eng,3.97,15864,20799,831,,German,Adult,fantasy,,4.827571428571429
439545285,Jenny Nimmo,2005,"Charlie Bone and the Castle of Mirrors (The Children of the Red King, #4)",,3.89,20101,20593,295,,British,Children,fantasy,,4.927173913043478
1442449616,Rachel Renée Russell,2012,"Tales from a Not-So-Smart Miss Know-It-All (Dork Diaries, #5)",eng,4.42,13648,16142,604,,American,Children,romance,,4.386363636363637
038070952X,Beverly Cleary,1980,"Ramona and Her Mother (Ramona, #5)",eng,4.08,20053,20989,422,,American,Children,classics,,4.46
679721886,Maxine Hong Kingston,1975,The Woman Warrior,eng,3.72,17781,19459,1113,,American,Young Adult,fantasy,,4.094285714285714
307111547,"Masha, Marie Simchow Stern",1942,Three Little Kittens,eng,4.28,18327,18349,25,,Russian,Children,classics,,4.46
872861554,Charles Bukowski,1978,Tales of Ordinary Madness,eng,4.0,13995,16573,530,,American,Adult,non-fiction,,4.607142857142857
345453751,Terry Brooks,1979,"The Sword of Shannara Trilogy (Shannara, #1-3)",,3.94,15172,17560,338,,American,Young Adult,fantasy,,4.094285714285714
1476776881,Taylor Jenkins Reid,2015,Maybe in Another Life,,3.74,17138,19583,2716,,American,Adult,romance,,4.530333333333333
1451697244,Glennon Doyle Melton,2013,"Carry On, Warrior: Thoughts on Life Unarmed",eng,4.18,12986,16521,1940,,American,Adult,non-fiction,,4.607142857142857
9626344245,"Arthur Conan Doyle, David Timson",1914,The Valley of Fear,eng,3.98,15399,21503,1125,,British,Adult,thriller,,5.038157894736842
515144665,Nora Roberts,2008,"The Pagan Stone (Sign of Seven, #3)",eng,4.14,22863,24157,911,,American,Adult,fantasy,,4.827571428571429
671792806,Stephen R. Covey,1991,Principle-Centered Leadership,eng,4.07,13079,13377,137,,American,Adult,non-fiction,,4.607142857142857
741444569,Larry Correia,2009,"Monster Hunter International (Monster Hunter International, #1)",eng,4.04,16552,19850,1755,,American,Adult,fantasy,,4.827571428571429
62026542,Rae Carson,2013,"The Bitter Kingdom (Fire and Thorns, #3)",eng,4.23,24420,26657,2392,,American,Young Adult,fantasy,,4.094285714285714
141004924,Tom Clancy,2003,"The Teeth of the Tiger (Jack Ryan Universe, #12)",eng,3.61,15746,17510,500,,American,Children,thriller,,4.8025
034541957X,Anne McCaffrey,1983,"Moreta: Dragonlady of Pern (Pern, #7)",eng,3.97,21117,23083,348,,American,Children,fantasy,,4.927173913043478
307960382,Diane Muldrow,1992,Frosty the Snowman (Frosty the Snowman),,4.34,17540,17593,31,,American,Children,fantasy,,4.927173913043478
1563894904,"Garth Ennis, Steve Dillon, Peter Snejbjerg",1999,"Preacher, Volume 6: War in the Sun",eng,4.34,16531,16794,206,,American,Adult,fantasy,,4.827571428571429
60841826,Megan Whalen Turner,2000,"The Queen of Attolia (The Queen's Thief, #2)",,4.23,23813,25299,2400,,American,Children,fantasy,,4.927173913043478
816638624,Christopher Isherwood,1964,A Single Man,eng,4.11,14554,17537,1305,,American,Adult,romance,,4.530333333333333
1455502758,Christopher Hitchens,2012,Mortality,eng,4.12,14248,16670,1665,,American,Adult,non-fiction,,4.607142857142857
,Neil Gaiman,2017,Norse Mythology,eng,4.12,22266,39250,5731,,American,Young Adult,fantasy,,4.094285714285714
684848015,Stephen E. Ambrose,1997,Citizen Soldiers: The U. S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany,,4.19,16322,16977,370,,American,Adult,historical,,5.271463414634146
671737821,Julie Garwood,1987,Honor's Splendour,eng,4.22,21926,23453,672,,American,Adult,romance,,4.530333333333333
316175560,Kody Keplinger,2011,Shut Out,eng,3.76,23723,24590,1737,,American,Young Adult,romance,,4.6415094339622645
786286806,Nora Roberts,2006,"Valley of Silence (Circle Trilogy, #3)",eng,4.2,20800,23434,748,,American,Adult,fantasy,,4.827571428571429
178089015X,James Patterson,2014,"Hope to Die (Alex Cross, #22)",eng,4.14,10005,17375,1498,,American,Adult,thriller,,5.038157894736842
1439159661,"Kresley Cole, Gena Showalter",2009,"Deep Kiss of Winter (Includes: Immortals After Dark, #8; Alien Huntress, #3.5)",eng,4.23,23875,25634,897,,American,Adult,fantasy,,4.827571428571429
1416963987,"Holly Black, Eliza Wheeler",2013,Doll Bones,eng,3.7,17414,19083,3242,,American,Children,fantasy,,4.927173913043478
399158022,Patricia Cornwell,2011,"Red Mist (Kay Scarpetta, #19)",eng,3.75,16396,19298,1640,,American,Adult,thriller,,5.038157894736842
073642198X,"Michael Teitelbaum, Walt Disney Company",1986,Sleeping Beauty: a Little Golden Book (Disney Princess),eng,4.32,16654,16856,80,,American,Children,fantasy,,4.927173913043478
380815583,Julia Quinn,2001,"An Offer From a Gentleman (Bridgertons, #3)",eng,4.08,17402,28894,1548,,American,Adult,fantasy,,4.530333333333333
62327186,Julie   Murphy,2015,"Dumplin' (Dumplin', #1)",eng,3.87,22176,23876,4521,,American,Young Adult,romance,,4.6415094339622645
356502422,Ann Leckie,2015,Ancillary Mercy (Imperial Radch #3),eng,4.2,12776,17808,1771,,American,Adult,fantasy,,4.827571428571429
373775814,Gena Showalter,2011,The Darkest Surrender  (Lords of the Underworld #8),eng,4.42,24515,25818,1010,,American,Adult,fantasy,,4.827571428571429
042518160X,Stephen King,1981,Danse Macabre,eng,3.62,18700,20784,571,,American,Adult,fantasy,,4.827571428571429
1400075718,Alexander McCall Smith,2006,"Blue Shoes and Happiness (No. 1 Ladies' Detective Agency, #7)",eng,4.06,20246,21851,984,,British,Adult,thriller,,5.038157894736842
1860499260,"Eve Ensler, Gloria Steinem",1996,The Vagina Monologues,,3.86,17935,21359,1455,,American,Adult,non-fiction,,4.607142857142857
842335722,Francine Rivers,1999,Leota's Garden,eng,4.07,15039,15989,657,,American,Young Adult,romance,,4.6415094339622645
385524986,Barbara Delinsky,2009,Not My Daughter,,3.77,17109,17905,1147,,American,Young Adult,romance,,4.6415094339622645
312990960,Paul Auster,2002,The Book of Illusions,eng,3.89,13583,16362,899,,American,Adult,mystery,,5.038157894736842
440242177,Karen Marie Moning,1999,"To Tame a Highland Warrior (Highlander, #2)",eng,4.14,24710,27368,1120,,American,Adult,fantasy,,4.827571428571429
316058254,Wendy Mass,2005,A Mango-Shaped Space,eng,4.22,20661,21859,2341,,American,Children,romance,,4.386363636363637
752849522,Maeve Binchy,2002,Quentins,,3.88,18150,19579,728,,Irish,Adult,romance,,4.530333333333333
037576013X,"George Eliot, Edmund White",1876,Daniel Deronda,eng,3.82,17723,19145,728,385.0,American,Young Adult,romance,,4.6415094339622645
316375144,Elin Hilderbrand,2016,Here's to Us,eng,3.73,14840,18473,1568,,American,Adult,romance,,4.530333333333333
373774524,Susan Mallery,2010,"Chasing Perfect (Fool's Gold, #1)",eng,3.89,18437,19533,740,,American,Adult,romance,,4.530333333333333
446580287,"Douglas Preston, Lincoln Child",2007,"The Wheel of Darkness (Pendergast, #8)",eng,3.92,18413,20399,1011,,American,Children,fantasy,,4.927173913043478
1101886692,Sylvain Neuvel,2016,"Sleeping Giants (Themis Files, #1)",eng,3.84,19371,24115,4369,,Canadian,Young Adult,fantasy,,4.094285714285714
140120113X,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",2003,The Sandman: Endless Nights,eng,4.34,20416,21560,609,,American,Young Adult,fantasy,,4.094285714285714
99435136,Olivia Goldsmith,1992,The First Wives Club,eng,3.87,17219,17754,256,,American,Adult,romance,,4.530333333333333
99460173,Anne Rice,2003,"Blood Canticle (The Vampire Chronicles, #10)",eng,3.71,17359,19549,437,,American,Adult,fantasy,,4.827571428571429
307262995,Carl Hiaasen,2006,Nature Girl,eng,3.61,17216,18373,1565,,American,Adult,thriller,,5.038157894736842
671743058,Robert McCammon,1991,Boy's Life,eng,4.32,15752,18250,1818,,American,Children,fantasy,,4.927173913043478
038548951X,Chitra Banerjee Divakaruni,1997,Sister of My Heart,eng,3.97,14434,15352,1261,,American,Adult,romance,,4.530333333333333
312427808,"Yōko Ogawa, Stephen Snyder",2003,The Housekeeper and the Professor,eng,3.94,16865,19780,3382,,American,Adult,romance,,4.530333333333333
044900063X,Sue Grafton,1991,"H is for Homicide (Kinsey Millhone, #8)",eng,3.89,21635,23987,598,,American,Adult,thriller,,5.038157894736842
1596911050,Douglas Coupland,2006,JPod,eng,3.7,13347,15307,923,,Canadian,Adult,science-fiction,,5.1240000000000006
553584480,Dean Koontz,2003,The Face,eng,3.69,17267,18266,586,,American,Adult,fantasy,,4.827571428571429
1594201927,Niall Ferguson,2007,The Ascent of Money: A Financial History of the World,eng,3.88,15286,16909,1115,,American,Adult,historical,,5.271463414634146
804140413,Jim Gaffigan,2014,Food: A Love Story,eng,3.69,16304,17998,2636,,American,Adult,non-fiction,,4.607142857142857
670012092,Laurie Halse Anderson,2014,The Impossible Knife of Memory,eng,3.93,20992,22227,3246,,American,Young Adult,romance,,4.6415094339622645
446564087,David Baldacci,2010,"Deliver Us from Evil (A. Shaw, #2)",eng,3.98,15947,18990,1128,,American,Adult,thriller,,5.038157894736842
525952365,Jonathan Tropper,2009,One Last Thing Before I Go,,3.75,13763,15950,1931,,American,Adult,classics,,5.323333333333333
1423116186,"Julie Anne Peters, C.J. Bott",2009,"By the Time You Read This, I'll Be Dead",,3.89,18722,19562,1723,,American,Young Adult,romance,,4.6415094339622645
1451617526,Denise Kiernan,2013,The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II,eng,3.66,15644,17672,2507,,American,Adult,historical,,5.271463414634146
739317148,"Dean Koontz, Ed Gorman, John Bedford Lloyd",2005,"City of Night (Dean Koontz's Frankenstein, #2)",,3.97,15838,18580,732,,American,Adult,fantasy,,4.827571428571429
1416914234,D.J. MacHale,2005,"The Quillan Games (Pendragon, #7)",eng,4.19,18296,18876,329,,American,Children,fantasy,,4.927173913043478
60987324,Douglas Coupland,1998,Girlfriend in a Coma,eng,3.61,14576,16315,733,41.0,Canadian,Young Adult,fantasy,,4.094285714285714
613096487,Stephen King,1996,"The Green Mile, Part 1: The Two Dead Girls",eng,4.49,21917,22949,278,,American,Adult,fantasy,,4.827571428571429
385722435,Mark Dunn,2001,Ella Minnow Pea: A Novel in Letters,eng,3.84,19819,21735,4157,,American,Young Adult,fantasy,,4.094285714285714
765310082,Steven Erikson,2008,"Toll the Hounds (The Malazan Book of the Fallen, #8)",eng,4.33,15942,18457,540,,Canadian,Adult,fantasy,,4.827571428571429
593057775,Tess Gerritsen,2007,The Bone Garden ,eng,4.02,16883,20042,1708,,American,Adult,romance,,4.530333333333333
62363239,Paul Tremblay,2015,A Head Full of Ghosts,eng,3.82,14101,17843,2933,,American,Adult,fantasy,,4.827571428571429
385348614,Gretchen Rubin,2015,Better Than Before: Mastering the Habits of Our Everyday Lives,eng,3.81,16550,18727,2163,,American,Adult,non-fiction,,4.607142857142857
553563734,Raymond E. Feist,1992,"The King's Buccaneer (Krondor's Sons, #2)",eng,3.99,17084,18177,165,,American,Adult,fantasy,,4.827571428571429
62105620,"Isabel Allende, Anne McLean",2011,Maya's Notebook,eng,3.8,12529,17540,2095,,American,Young Adult,romance,,4.6415094339622645
60760885,Rita Williams-Garcia,2010,"One Crazy Summer (Gaither Sisters, #1)",eng,3.95,18913,20219,2862,,American,Children,historical,,4.238181818181818
61931411,Robin Hobb,2010,"Dragon Haven (Rain Wild Chronicles, #2)",eng,4.06,15807,19418,818,,American,Young Adult,fantasy,,4.094285714285714
316113670,"Pseudonymous Bosch, Gilbert Ford",2008,"If You're Reading This, It's Too Late (Secret, #2)",eng,4.23,18310,19942,878,,American,Children,fantasy,,4.927173913043478
1595142525,"Lili St. Crow, Lilith Saintcrow",2009,"Betrayals (Strange Angels, #2)",eng,4.08,24309,24859,805,,American,Young Adult,fantasy,,4.094285714285714
316014508,"James Patterson, Howard Roughan",2007,You've Been Warned,eng,3.52,16311,17796,1583,,American,Adult,fantasy,,4.827571428571429
439372941,"Blue Balliett, Brett Helquist",2004,"Chasing Vermeer (Chasing Vermeer, #1)",eng,3.71,22167,23528,2032,,American,Children,fantasy,,4.927173913043478
031021923X,Philip Yancey,1995,The Jesus I Never Knew,eng,4.18,14955,15917,488,,American,Young Adult,non-fiction,,1.9625
743454162,Greg Iles,2005,Turning Angel,eng,4.11,15669,17992,1076,,American,Adult,thriller,,5.038157894736842
545175305,"Dav Pilkey, George Beard, Harold Hutchins",2010,"The Adventures of Ook and Gluk, Kung-Fu Cavemen from the Future",eng,4.13,14512,15210,303,,American,Children,fantasy,,4.927173913043478
689823827,"Robert Louis Stevenson, Tasha Tudor",1885,A Child's Garden of Verses,eng,4.3,20354,21600,454,,American,Children,non-fiction,,8.556666666666667
62351206,Kiera Cass,2014,"The Queen (The Selection, #0.4)",eng,3.93,22362,24726,1858,,American,Young Adult,fantasy,,4.094285714285714
61784788,James Rollins,2010,"The Devil Colony (Sigma Force, #7)",eng,4.17,16101,18589,1026,,American,Adult,fantasy,,4.827571428571429
1607062542,"Robert Kirkman, Charlie Adlard",2010,"The Walking Dead, Vol. 12: Life Among Them",eng,4.34,16558,17155,472,,American,Adult,fantasy,,4.827571428571429
307700313,Jane Smiley,2014,"Some Luck (Last Hundred Years: A Family Saga, #1)",eng,3.61,12644,15268,2319,,American,Adult,historical,,5.271463414634146
826412769,"Paulo Freire, Myra Bergman Ramos, Donaldo Macedo, Richard Shaull",1968,Pedagogy of the Oppressed,eng,4.25,16401,17491,939,,Brazilian,Adult,non-fiction,,4.607142857142857
1594746370,Ian Doescher,2013,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars, #4)",eng,3.94,14806,15312,1966,,American,Young Adult,fantasy,,4.094285714285714
1401204589,"Brad Meltzer, Rags Morales, Michael Bair, Joss Whedon",2004,Identity Crisis,eng,4.03,16744,17429,588,,American,Young Adult,fantasy,,4.094285714285714
375870415,Sarah Rees Brennan,2012,"Unspoken (The Lynburn Legacy, #1)",eng,3.85,22927,24419,3363,,Irish,Young Adult,fantasy,,4.094285714285714
2290032042,"Arthur C. Clarke, Gentry Lee",1989,"Rama II (Rama, #2)",fre,3.66,15350,17781,475,,American,Adult,fantasy,,4.827571428571429
316123080,"Lemony Snicket, Seth",2012,"Who Could That Be at This Hour? (All the Wrong Questions, #1)",eng,3.83,17497,18961,2123,,American,Children,fantasy,,4.927173913043478
61797057,Kelley Armstrong,2012,"The Calling (Darkness Rising, #2)",eng,4.1,25930,27424,1731,,Canadian,Young Adult,fantasy,,4.094285714285714
159582748X,"Bryan Konietzko, Michael Dante DiMartino, Aaron Ehasz, Alison Wilgus, Amy Kim Ganter, Brian Ralph, Corey Lewis, Dave Roman, Elsa Garagarza, Ethan Spaulding, Frank Pittarese, Gurihiru, J. Torres, Joaquim Dos Santos, Johane Matte, John O'Bryan, Joshua Hamilton, Justin Ridge, Kaite Mattila, May Chan, Rawles Marie Lumumba, Reagan Lodge, Tim Hedrick, Tom McWeeney",2011,Avatar: The Last Airbender: The Lost Adventures,eng,4.41,14288,14401,302,,American,Children,fantasy,,4.927173913043478
1416916172,Margaret Sidney,1881,Five Little Peppers and How They Grew,eng,4.03,19780,20644,427,15.0,American,Children,historical,,4.238181818181818
1599903229,Jessica Day George,2009,"Princess of the Midnight Ball (The Princesses of Westfalin Trilogy, #1)",eng,3.92,26804,28183,3319,,American,Children,fantasy,,4.927173913043478
140505393,Barbara Cooney,1981,Miss Rumphius,eng,4.45,20403,20913,745,,American,Children,historical,,4.238181818181818
20306652,Jim Bouton,1970,Ball Four,eng,3.99,12805,13853,573,,American,Young Adult,non-fiction,,1.9625
140120256X,"Bill Willingham, Mark Buckingham, Steve Leialoha, James Jean",2004,"Fables, Vol. 3: Storybook Love",eng,4.15,24730,25171,791,,American,Adult,fantasy,,4.827571428571429
9580469717,Carlos Fuentes,1962,Aura,eng,3.8,11788,14991,1032,,American,Adult,fantasy,,4.827571428571429
393325350,Burton G. Malkiel,1973,A Random Walk Down Wall Street,eng,4.05,12774,15068,537,,American,Adult,non-fiction,,4.607142857142857
